id,establishedYear,title,city,description,houseType,bhkType,address,shared,bedAvailable,roomAvailable,availableFor,bookingType,area(sq-fit),bathroomCount,furnishingType,facilities,minRent(Rs),minRoomRent(Rs),minRoomAdvance(Rs),lat,long,available_from
359694,2015.0,Lapis Iazuli,pune,"Located at Iricen Railway Colony, Pune, this beautiful 2 BHK gated society apartment, which is priced at ₹43000 for full house with a security deposit of ₹129000.",Gated Society Apartment,2 BHK,koregaon park,2,0,2,"boys,girls,family",house,1280,2,fully_furnished,"['Swimming Pool', 'AC', 'Tv']",21500,21500,129000,18.53182601928711,73.897216796875,2023-10-10
257363,2018.0,Jain Nest,indore,"This quiet unfurnished 2 BHK independent apartment for girls and family is located at Sector A, Mahalxmi Nagar, Indore, Madhya Pradesh, India,Indore and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,mahalxmi nagar,2,0,2,"girls,family",house,1200,2,unfurnished,[],7500,7500,45000,22.76018714904785,75.90696716308594,2023-10-07
157955,,"Santosh Nest, # 07",bengaluru,"This quiet unfurnished STUDIO independent house house for boys and girls is located at Peace Layout, Kacharakanahalli, Bengaluru, Karnataka, India,Bengaluru and is close to the major commercial centres of the area.",Independent House,STUDIO,Kacharakanahalli,1,1,1,"boys,girls",house,225,1,unfurnished,[],8500,8500,21250,13.013447761535645,77.635498046875,2023-10-07
4930,,Manjari Nest 78,noida,"Located at Antriksh Golf View, Noida, this cosy 3 BHK gated society apartment, which is priced at ₹6000 per bed with a security deposit of ₹12000.",Gated Society Apartment,3 BHK,sector 78,1,0,1,boys,bed,1200,2,fully_furnished,"['Power Backup', 'Security']",6000,10000,20000,28.559473037719727,77.38546752929688,2023-10-07
232220,2009.0,Pinnacle D dreams 804,indore,"This comfortable 4 BHK fully_furnished, house is located in the heart of Nipania, Indore. Priced at ₹25000 for full house.",Gated Society Apartment,4 BHK,nipania,4,0,4,"boys,girls,family",house,5000,4,fully_furnished,['Swimming Pool'],6250,6250,50000,22.771160125732425,75.91487884521484,2023-10-07
356355,2020.0,Shiva Krupa bendas Residency,bengaluru,"This spacious semi_furnished 1 BHK independent apartment for boys, girls, and family is located at Aecs Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,singasandra,1,0,1,"boys,girls,family",house,600,1,semi_furnished,[],15000,15000,75000,12.878347396850586,77.65161895751953,2023-10-07
359239,2023.0,Lite House ,gurugram,"This charming semi_furnished 2 BHK independent apartment for boys, girls, and family is located at Sector 62,Gurugram and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,sector 62,2,0,2,"boys,girls,family",house,1460,2,semi_furnished,['Security'],32500,32500,130000,28.40306854248047,77.08274841308594,2023-10-07
359831,2020.0,"M3M Marlin , 3  BHK Semi Furnished",gurugram,"This quiet semi_furnished 3 BHK independent apartment for family is located at Sector 67,Gurugram and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,sector 67,3,0,3,family,house,2358,3,semi_furnished,"['Swimming Pool', 'Gym']",33000,33000,200000,28.389328002929688,77.05843353271484,2023-10-07
122523,,"J-143, NH 207 Boodigere",bangalore,"This spacious fully_furnished 2 BHK apartment for boys, girls, and family is located at Devanahalli,Bangalore and is close to the major commercial centres of the area.",,2 BHK,,4,4,2,"boys,girls,family",house,1035,1,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Fridge']",4500,9000,27000,13.22989273071289,77.72289276123047,2023-10-07
302908,2022.0,KUMARAN HOUSE C1,chennai,"This cosy 2 BHK fully_furnished, house is located in the heart of Ram Nagar South Extension, Chennai. Priced at ₹7150 per bed.",Independent Apartment,2 BHK,madipakkam,4,0,2,boys,bed,1100,1,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge', 'Tv']",7150,14300,28600,12.961368560791016,80.20691680908203,2023-10-07
356335,2023.0,Rajbhawan Nest-302,bengaluru,"This charming semi_furnished 3 BHK independent apartment for family is located at Ksrtc Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,jp nagar phase 2,3,0,3,family,house,1200,3,semi_furnished,[],16000,16000,96000,12.912878036499023,77.59334564208984,2023-10-07
285664,2012.0,AADHIYA ANBU NEST,chennai,"This cosy 2 BHK semi_furnished, house is located in the heart of Ram Nagar North Extension, Chennai. Priced at ₹13700 for full house.",Independent Apartment,2 BHK,velachery,2,0,2,family,house,720,2,semi_furnished,[],6850,6850,20550,12.970743179321287,80.21548461914062,2023-10-07
12415,,V N Residency  F_F101,bengaluru,"This charming semi_furnished 2 BHK independent apartment for family is located at Rukmaiah Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,devarachikannahalli,4,0,2,family,house,1000,1,semi_furnished,[],5250,10500,21000,12.877297401428224,77.61380004882812,2023-10-09
360551,2023.0,Madhu bhavan Nest_403,bengaluru,"This quiet semi_furnished 1 BHK independent apartment for boys, girls, and family is located at Gulimangala,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,gulimangala,1,0,1,"boys,girls,family",house,500,1,semi_furnished,[],11000,11000,55000,12.847005844116213,77.68448638916016,2023-10-07
347572,2020.0,HelloWorld Harmony,mumbai,"This cosy STUDIO fully_furnished, house is located in the heart of Kalina, Mumbai. Priced at ₹15000 per bed.",Independent Apartment,STUDIO,santacruz east,2,0,1,"boys,girls",bed,350,1,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",15000,30000,60000,19.077924728393555,72.87019348144531,2023-10-10
338320,2020.0,Swaradhya Heights Apartment_402,pune,"This cosy 1 BHK semi_furnished, house is located in the heart of Wagholi, Amrut Nagri, Pune. Priced at ₹12700 for full house.",Independent Apartment,1 BHK,wagholi,1,0,1,"boys,girls,family",house,600,1,semi_furnished,['Security'],12700,12700,25400,18.57441711425781,73.97933197021484,2023-10-10
235489,2019.0,Prashant House Nipania,indore,"Looking for a charming 2 BHK independent house for boys, girls, and family at an affordable price in Nipania, Indore? Then, this is right one for you.",Independent House,2 BHK,nipania,2,0,2,"boys,girls,family",house,900,1,unfurnished,[],4000,4000,8000,22.761762619018555,75.92611694335938,2023-10-07
359450,2020.0,Sumana Nest-102,bengaluru,"Located at Nisarga Layout, Bengaluru, this comfortable STUDIO independent apartment, which is priced at ₹4500 per bed with a security deposit of ₹9000.",Independent Apartment,STUDIO,nagadevanahalli,2,0,1,"boys,girls",bed,400,1,semi_furnished,[],4500,9000,18000,12.929906845092772,77.49971008300781,2023-10-07
288673,2015.0,Krishna Nest 106,bengaluru,"Looking for a charming 1 BHK independent apartment for boys, girls, and family at an affordable price in Koramangala, Bengaluru? Then, this is right one for you.",Independent Apartment,1 BHK,koramangala,1,0,1,"boys,girls,family",house,450,1,semi_furnished,[],15000,15000,30000,12.941753387451172,77.62642669677734,2023-10-07
1086,,B-102 ARK Serene County,bengaluru,"Located at Manjushree Layout, Bengaluru, this beautiful 3 BHK independent apartment, which is priced at ₹5000 per bed with a security deposit of ₹10000.",Independent Apartment,3 BHK,channasandra whitefield,2,0,1,boys,bed,1300,0,fully_furnished,[],5000,10000,20000,12.984816551208496,77.76408386230469,2023-11-06
268941,2018.0,GNR HEIGHTS- 502  ,bengaluru,"Looking for a spacious 2 BHK independent apartment for boys at an affordable price in Ejipura, Bengaluru? Then, this is right one for you.",Independent Apartment,2 BHK,ejipura,1,0,1,boys,bed,450,2,semi_furnished,[],9000,9200,18400,12.946115493774414,77.6279296875,2023-10-07
248170,2005.0,Mohammed arif ulla property,bengaluru,"Located at Ashwath Nagar, Bengaluru, this cosy 1 BHK independent apartment, which is priced at ₹11400 for full house with a security deposit of ₹34200.",Independent Apartment,1 BHK,hbr layout,2,0,1,family,house,750,1,semi_furnished,[],5700,11400,34200,13.050774574279783,77.63447570800781,2023-10-30
356356,2020.0,Shiva Krupa bendas Residency,bengaluru,"This cosy 2 BHK semi_furnished, house is located in the heart of Aecs Layout, Bengaluru. Priced at ₹30000 for full house.",Independent Apartment,2 BHK,singasandra,2,0,2,"boys,girls,family",house,1000,2,semi_furnished,[],15000,15000,150000,12.878347396850586,77.65161895751953,2023-10-07
268273,2010.0,Uma Maheshwar Rao,hyderabad,"Looking for a charming 2 BHK independent house for boys, girls, and family at an affordable price in Sachivalaya Colony, Hyderabad? Then, this is right one for you.",Independent House,2 BHK,vanasthalipuram,2,0,2,"boys,girls,family",house,0,2,semi_furnished,[],5500,5500,22000,17.3272762298584,78.57113647460938,2023-10-07
297957,2022.0,Malpani Creeza_A706,pune,"Looking for a spacious 2 BHK gated society apartment for family at an affordable price in Gaikwad Nagar, Pune? Then, this is right one for you.",Gated Society Apartment,2 BHK,punawale,2,0,2,family,house,750,2,unfurnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",12500,12500,25000,18.624845504760746,73.72970581054688,2023-10-10
359966,2020.0,3 BHK Semi Furnished,gurugram,"Located at Block C2, Gurugram, this comfortable 3 BHK independent apartment, which is priced at ₹60000 for full house with a security deposit of ₹120000.",Independent Apartment,3 BHK,sushant lok phase 1,3,0,3,"boys,girls",house,2100,3,semi_furnished,[],20000,20000,120000,28.457372665405277,77.0867919921875,2023-10-07
360955,2010.0,Rehmat Tower_101,mumbai,"This charming fully_furnished 2 BHK independent apartment for boys and girls is located at Vakola,Mumbai and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,santacruz east,2,0,2,"boys,girls",bed,650,2,fully_furnished,"['AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",40000,40000,80000,19.07822036743164,72.8591537475586,2023-10-10
360646,2020.0,RS  COMFORT NEST-202,bengaluru,"Located at Lakshmisagar Layout, Bengaluru, this cosy 1 BHK independent apartment, which is priced at ₹25000 for full house with a security deposit of ₹75000.",Independent Apartment,1 BHK,mahadevapura,1,0,1,"boys,girls,family",house,450,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",25000,25000,75000,12.993149757385254,77.69349670410156,2023-10-07
20407,,Sowparnika Skanda apartment,bengaluru,"This charming fully_furnished 3 BHK gated society apartment for boys is located at Kadugodi,Bengaluru and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,krishnarajapura,1,1,1,boys,bed,0,1,fully_furnished,['Security'],10600,10600,21200,12.995935440063477,77.72270965576172,2023-10-30
286064,2012.0,Vandana NEST 8,newdelhi,"This comfortable STUDIO fully_furnished, house is located in the heart of Block 3, New delhi. Priced at ₹7500 per bed.",Independent Apartment,STUDIO,ramesh nagar,3,0,1,boys,bed,300,1,fully_furnished,"['Gym', 'AC', 'Security', 'Washing Machine', 'Fridge']",7500,22500,22500,28.648775100708008,77.1355972290039,2023-10-07
275479,2010.0,Matrapitra kripa 02,indore,"This charming unfurnished 2 BHK independent house for family is located at Ambikapuri Extension,Indore and is close to the major commercial centres of the area.",Independent House,2 BHK,ambikapuri main,2,0,2,family,house,600,2,unfurnished,[],5000,5000,5000,22.72970199584961,75.8172607421875,2023-10-07
359198,2020.0,MD Nest-S03,bengaluru,"Located at Singasandra, Bengaluru, this comfortable 2 BHK independent apartment, which is priced at ₹17000 for full house with a security deposit of ₹51000.",Independent Apartment,2 BHK,hal layout,2,0,2,"boys,girls,family",house,1000,2,semi_furnished,[],8500,8500,25500,12.8756742477417,77.6442642211914,2023-10-07
353728,2020.0,HelloWorld Elements,pune,"This cosy 1 BK fully_furnished, house is located in the heart of Maan, Pune. Priced at ₹8000 per bed.",Independent Apartment,1 BK,hinjawadi,2,0,1,"boys,girls",bed,350,1,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",8000,16000,16000,18.601694107055664,73.7326889038086,2023-10-10
31708,,SR Nest 501,bengaluru,"This cosy 1 R semi_furnished, house is located in the heart of Mhbcs Layout, Btm Layout Stage 1, Bengaluru, Karnataka, India, Bengaluru. Priced at ₹12700 for full house.",Independent Apartment,1 R,btm layout stage 1,2,0,1,boys,house,300,0,semi_furnished,[],6350,12700,31750,12.919228553771973,77.60728454589844,2023-10-07
278257,2021.0,Earth Nest,mumbai,"Looking for a charming 8 BHK gated society apartment for girls at an affordable price in Jaiprakash Nagar, Mumbai? Then, this is right one for you.",Gated Society Apartment,8 BHK,goregaon west,6,1,0,girls,bed,900,3,fully_furnished,"['AC', 'Power Backup']",16350,20000,40000,19.162622451782227,72.8497543334961,2023-10-09
268460,2019.0,Paras Tierea Society,noida,"This comfortable 1 BHK fully_furnished, house is located in the heart of Paras Tierea, Noida. Priced at ₹20000 for full house.",Gated Society Apartment,1 BHK,sector 137,1,0,1,"girls,family",house,495,1,fully_furnished,"['Swimming Pool', 'AC', 'Security', 'Tv']",17700,17700,17700,28.506072998046875,77.40989685058594,2023-10-07
75099,,2BHK In Afreen Nest,hyderabad,"This spacious fully_furnished 2 BHK gated society apartment for boys is located at Mehdi Colony,Hyderabad and is close to the major commercial centres of the area.",Gated Society Apartment,2 BHK,bapu nagar,2,2,0,boys,bed,1100,1,fully_furnished,['Security'],5000,10000,20000,17.375402450561523,78.428955078125,2023-10-06
24288,,Bawa Nest Delhi,newdelhi,"This beautiful 5 BHK semi_furnished, house is located in the heart of Block H, New delhi. Priced at ₹8150 per bed.",Gated Society Apartment,5 BHK,saket,2,2,0,boys,bed,2200,1,semi_furnished,['Security'],8150,16150,32300,28.52069854736328,77.21150970458984,2023-10-06
356321,2023.0,Rajbhawan Nest-101,bengaluru,"Looking for a quiet 2 BHK independent apartment for family at an affordable price in Ksrtc Layout, Bengaluru? Then, this is right one for you.",Independent Apartment,2 BHK,jp nagar phase 2,2,0,2,family,house,1000,2,semi_furnished,[],19000,19000,114000,12.912878036499023,77.59334564208984,2023-10-07
355539,2015.0,Goyal villa,indore,"This spacious semi_furnished 1 BHK independent house for boys, girls, and family is located at Nanda Nagar,Indore and is close to the major commercial centres of the area.",Independent House,1 BHK,nanda nagar,1,0,1,"boys,girls,family",house,500,1,semi_furnished,[],9000,9000,9000,22.74092102050781,75.87892150878906,2023-10-07
292438,2020.0,Akshay Residency _401,pune,"Located at Kate Vasti, Pune, this cosy 2 BHK independent apartment, which is priced at ₹19000 for full house with a security deposit of ₹38000.",Independent Apartment,2 BHK,punawale,2,0,2,family,house,800,2,unfurnished,"['Power Backup', 'Security']",9500,9500,19000,18.630598068237305,73.73614501953125,2023-10-10
360829,2019.0,Adarshmay Apartment_15,pune,"Looking for a charming STUDIO independent apartment for boys and girls at an affordable price in Lohegaon, Pune? Then, this is right one for you.",Independent Apartment,STUDIO,lohegaon,1,0,1,"boys,girls",house,350,1,fully_furnished,[],8000,8000,8000,18.616270065307617,73.91485595703125,2023-10-07
71404,,Greens Apartment,bengaluru,"This cosy 3 BHK fully_furnished, house is located in the heart of The Green Apartment, Bengaluru. Priced at ₹8100 per bed.",Gated Society Apartment,3 BHK,doddanekundi,2,0,1,boys,bed,1550,1,fully_furnished,"['Swimming Pool', 'Power Backup', 'Security']",8100,16200,40500,12.974024772644045,77.70173645019531,2023-10-07
17135,,4BHK (401) In SINDHU NEST,hyderabad,"This quiet fully_furnished 4 BHK independent apartment for boys is located at Swamy Ayyapp Housing Society,Hyderabad and is close to the major commercial centres of the area.",Independent Apartment,4 BHK,madhapur,2,0,1,boys,bed,1200,0,fully_furnished,[],4250,14000,28000,17.4527530670166,78.39412689208984,2023-10-17
61697,2009.0,MOHAMMED NEST 102,hyderabad,"Looking for a quiet 4 BHK independent apartment for boys at an affordable price in Mch Colony, Hyderabad? Then, this is right one for you.",Independent Apartment,4 BHK,tolichowki,5,1,2,boys,bed,1800,1,fully_furnished,"['Fridge', 'Tv']",4000,9000,18000,17.39931869506836,78.41758728027344,2023-10-06
360814,2016.0,ASHOK MEADOWS_304,pune,"Located at Rajiv Gandhi Infotech Park, Pune, this cosy 3 BHK gated society apartment, which is priced at ₹16000 per bed with a security deposit of ₹16000.",Gated Society Apartment,3 BHK,hinjawadi,2,0,2,girls,bed,1500,3,fully_furnished,"['Swimming Pool', 'Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",16000,16000,16000,18.583629608154297,73.72622680664062,2023-10-10
